"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"industry_code"
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2007;2008;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";7.98;27115;29278;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.70;24339;25240;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.19;25493;26305;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";4.24;25695;26785;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2008;2009;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.81;29278;29808;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";3.03;25240;26005;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";1.36;26305;26662;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;3;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-1.54;26785;26373;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2009;2010;4;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-3.60;29808;28734;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
2010;2011;1;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";-4.16;26005;24922;O
